1018	452	30	0	0.02	1.0	recombination	phlag_mlt_noprior_noprior_esp001_ex	N296	recombination_suppression	2.5902907848358154
1019	106	290	85	0.25	1.0	population_size_change	gqshmm_ilr	N544	10X_up	128436.58536585368
1019	106	360	15	0.25	1.0	population_size_change	dtohmm_ex	N615	10X_down	129203.65853658537
1019	106	372	3	0.25	1.0	population_size_change	mlthmm	N532	10X_down	208246.34146341466
1019	106	375	0	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_rev001_ex	N616	10X_up	0.0730576366186142
1019	181	254	46	0.2	1.0	recombination	gqshmm	N461	recombination_increase	279182.92682926834
1019	181	267	33	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_free_ex	N498	10X_down	0.009409390389919281
1019	181	267	33	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_rev001_ex	N498	10X_down	0.009409390389919281
1019	181	300	0	0.2	1.0	population_size_change	phlag_dto_eap005_ena2_esp001_ex	N228	10X_down	3.6605327129364014
1019	181	300	0	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_rev001_ex	N532	10X_down	1.4814811944961548
1019	181	4	296	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_esp001	N615	10X_down	1.004551887512207
1019	181	4	296	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_free	N615	10X_down	1.004551887512207
